open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1621900800000,2021-05-25T00:00:00+00:00,1621987199999,2021-05-25T23:59:59.999000+00:00,39820.83825404,40861.80950101,37437.32976919,39455.8741303,39149.5696351
1621987200000,2021-05-26T00:00:00+00:00,1622073599999,2021-05-26T23:59:59.999000+00:00,39444.07594848,42145.93979646,38902.24910455,40453.81589798,40524.094450505
1622073600000,2021-05-27T00:00:00+00:00,1622159999999,2021-05-27T23:59:59.999000+00:00,40453.81589798,41639.21162879,38183.08481768,39641.45681616,39911.148223234995
1622160000000,2021-05-28T00:00:00+00:00,1622246399999,2021-05-28T23:59:59.999000+00:00,39641.45681616,39985.30894242,35584.97434545,36634.39416414,37785.141643935
1622246400000,2021-05-29T00:00:00+00:00,1622332799999,2021-05-29T23:59:59.999000+00:00,36634.39416414,38397.78341768,34385.51524444,35442.28472424,36391.649331060005
1622332800000,2021-05-30T00:00:00+00:00,1622419199999,2021-05-30T23:59:59.999000+00:00,35450.05199697,37443.11246313,34114.51586162,36556.37835202,35778.814162375
1622419200000,2021-05-31T00:00:00+00:00,1622505599999,2021-05-31T23:59:59.999000+00:00,36556.0001702,38574.79762374,34946.86283939,38384.55607576,36760.830231565
1622505600000,2021-06-01T00:00:00+00:00,1622591999999,2021-06-01T23:59:59.999000+00:00,38385.91243939,39009.24217071,36637.50013182,37632.75745354,37823.371151265004
1622592000000,2021-06-02T00:00:00+00:00,1622678399999,2021-06-02T23:59:59.999000+00:00,37633.5810899,39320.51817475,36858.28863485,38627.8058803,38089.4034048
1622678400000,2021-06-03T00:00:00+00:00,1622764799999,2021-06-03T23:59:59.999000+00:00,38627.8058803,40690.55237222,38227.16121919,40387.9604298,39458.856795704996
1622764800000,2021-06-04T00:00:00+00:00,1622851199999,2021-06-04T23:59:59.999000+00:00,40388.29315707,40432.50670455,36566.66676465,37904.88142374,38499.5867346
