open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1611705600000,2021-01-27T00:00:00+00:00,1611791999999,2021-01-27T23:59:59.999000+00:00,34222.27304066,34288.28398056,30357.50939924,31666.89579596,32322.8966899
1611792000000,2021-01-28T00:00:00+00:00,1611878399999,2021-01-28T23:59:59.999000+00:00,31657.07043232,35446.22083157,31135.17286414,35046.40022399,33290.696847855
1611878400000,2021-01-29T00:00:00+00:00,1611964799999,2021-01-29T23:59:59.999000+00:00,35063.42749672,41545.10519217,33688.63796237,36549.62591919,37616.871577269994
1611964800000,2021-01-30T00:00:00+00:00,1612051199999,2021-01-30T23:59:59.999000+00:00,36549.65286869,37183.53844624,34535.44045833,36387.22065202,35859.489452285
1612051200000,2021-01-31T00:00:00+00:00,1612137599999,2021-01-31T23:59:59.999000+00:00,36386.89519747,36445.83412298,33892.31396919,34907.65212273,35169.074046085
1612137600000,2021-02-01T00:00:00+00:00,1612223999999,2021-02-01T23:59:59.999000+00:00,34908.24848636,36884.77577475,34061.51694632,35549.54783056,35473.146360535
1612224000000,2021-02-02T00:00:00+00:00,1612310399999,2021-02-02T23:59:59.999000+00:00,35549.54783056,38627.99522323,35461.8864351,38156.51066061,37044.940829165
1612310400000,2021-02-03T00:00:00+00:00,1612396799999,2021-02-03T23:59:59.999000+00:00,38152.95347879,40700.38566187,38043.00484646,40672.25366364,39371.695254164995
1612396800000,2021-02-04T00:00:00+00:00,1612483199999,2021-02-04T23:59:59.999000+00:00,40672.26428611,41928.80806364,39018.48803317,39846.26691894,40473.648048405
1612483200000,2021-02-05T00:00:00+00:00,1612569599999,2021-02-05T23:59:59.999000+00:00,39841.68691894,41395.67766717,39392.39937955,41227.5306154,40394.038523359995
1612569600000,2021-02-06T00:00:00+00:00,1612655999999,2021-02-06T23:59:59.999000+00:00,41227.5306154,44288.68476035,41163.17752551,42630.28687298,42725.93114293
1612656000000,2021-02-07T00:00:00+00:00,1612742399999,2021-02-07T23:59:59.999000+00:00,42626.96489192,43045.78128767,39950.65801717,41578.67920253,41498.21965242
1612742400000,2021-02-08T00:00:00+00:00,1612828799999,2021-02-08T23:59:59.999000+00:00,41578.67920253,50934.55149495,40732.85752803,50737.44716768,45833.704511489996
1612828800000,2021-02-09T00:00:00+00:00,1612915199999,2021-02-09T23:59:59.999000+00:00,50737.44716768,52820.95459621,49405.47942745,50781.63165556,51113.21701183
1612915200000,2021-02-10T00:00:00+00:00,1613001599999,2021-02-10T23:59:59.999000+00:00,50781.62985177,51806.82791237,47770.71958106,48716.13019545,49788.773746715
1613001600000,2021-02-11T00:00:00+00:00,1613087999999,2021-02-11T23:59:59.999000+00:00,48716.13019545,53285.31239343,47800.13158914,52578.61065783,50542.721991285
1613088000000,2021-02-12T00:00:00+00:00,1613174399999,2021-02-12T23:59:59.999000+00:00,52572.43521869,53600.30036086,50760.21509192,52059.58784192,52180.25772639
1613174400000,2021-02-13T00:00:00+00:00,1613260799999,2021-02-13T23:59:59.999000+00:00,52048.50784192,53009.9775,50547.31723914,51749.11216364,51778.64736957
1613260800000,2021-02-14T00:00:00+00:00,1613347199999,2021-02-14T23:59:59.999000+00:00,51749.11216364,54682.125,51633.67153207,53466.89138081,53157.898266035
1613347200000,2021-02-15T00:00:00+00:00,1613433599999,2021-02-15T23:59:59.999000+00:00,53467.19338081,53767.19450202,50226.6630899,52674.14628939,51996.928795960004
1613433600000,2021-02-16T00:00:00+00:00,1613519999999,2021-02-16T23:59:59.999000+00:00,52675.03936616,55677.636,51657.56248333,53810.31886035,53667.599241665
1613520000000,2021-02-17T00:00:00+00:00,1613606399999,2021-02-17T23:59:59.999000+00:00,53799.68801187,57883.1557,53778.67164823,57365.0164,55830.913674115
1613606400000,2021-02-18T00:00:00+00:00,1613692799999,2021-02-18T23:59:59.999000+00:00,57363.3344,57790.1875,55974.7063,56618.08158434,56882.446899999995
1613692800000,2021-02-19T00:00:00+00:00,1613779199999,2021-02-19T23:59:59.999000+00:00,56618.08158434,61968.8067,55789.14965631,61523.8805,58878.978178155
1613779200000,2021-02-20T00:00:00+00:00,1613865599999,2021-02-20T23:59:59.999000+00:00,61523.8805,63290.392,59269.36301389,61086.83977753,61279.877506945
1613865600000,2021-02-21T00:00:00+00:00,1613951999999,2021-02-21T23:59:59.999000+00:00,61086.83977753,64183.411,60679.82785177,63039.72806566,62431.619425885
1613952000000,2021-02-22T00:00:00+00:00,1614038399999,2021-02-22T23:59:59.999000+00:00,63039.38079293,63119.57698864,52418.622,58679.2350654,57769.099494320006
1614038400000,2021-02-23T00:00:00+00:00,1614124799999,2021-02-23T23:59:59.999000+00:00,58702.18779268,58738.14044697,49081.86600379,53083.88695934,53910.00322538
1614124800000,2021-02-24T00:00:00+00:00,1614211199999,2021-02-24T23:59:59.999000+00:00,53080.63423207,55601.00775152,51191.56927189,53738.00788864,53396.288511705
1614211200000,2021-02-25T00:00:00+00:00,1614297599999,2021-02-25T23:59:59.999000+00:00,53739.94607045,56284.59169015,50198.2275303,50542.46301793,53241.409610225004
1614297600000,2021-02-26T00:00:00+00:00,1614383999999,2021-02-26T23:59:59.999000+00:00,50563.44847247,51964.60169992,47265.0982202,49647.91333662,49614.849960060004
1614384000000,2021-02-27T00:00:00+00:00,1614470399999,2021-02-27T23:59:59.999000+00:00,49628.25697298,51666.31536086,48023.60812146,49194.61379192,49844.96174116
1614470400000,2021-02-28T00:00:00+00:00,1614556799999,2021-02-28T23:59:59.999000+00:00,49194.61379192,49754.18725,45764.8560904,48132.5117096,47759.5216702
1614556800000,2021-03-01T00:00:00+00:00,1614643199999,2021-03-01T23:59:59.999000+00:00,48123.96261869,53081.9860553,47934.41771465,52913.48405076,50508.201884975
1614643200000,2021-03-02T00:00:00+00:00,1614729599999,2021-03-02T23:59:59.999000+00:00,52918.35677803,53568.5435803,50141.42019343,51588.04670404,51854.981886865
1614729600000,2021-03-03T00:00:00+00:00,1614815999999,2021-03-03T23:59:59.999000+00:00,51603.50488586,56360.0816553,51269.74543965,53920.36209848,53814.913547475
1614816000000,2021-03-04T00:00:00+00:00,1614902399999,2021-03-04T23:59:59.999000+00:00,53910.41300758,55436.30222929,50431.47649495,51311.77613409,52933.88936212
1614902400000,2021-03-05T00:00:00+00:00,1614988799999,2021-03-05T23:59:59.999000+00:00,51311.84704318,52460.69750884,49022.13381692,51733.96209646,50741.41566288
1614988800000,2021-03-06T00:00:00+00:00,1615075199999,2021-03-06T23:59:59.999000+00:00,51734.00283384,52222.49857955,49830.99550657,51908.05416818,51026.74704306
1615075200000,2021-03-07T00:00:00+00:00,1615161599999,2021-03-07T23:59:59.999000+00:00,51913.75962273,54905.07296591,51913.75962273,54412.68574449,53409.416294320006
1615161600000,2021-03-08T00:00:00+00:00,1615247999999,2021-03-08T23:59:59.999000+00:00,54425.90756267,55987.27778359,52436.52415749,55987.27778359,54211.900970539995
1615248000000,2021-03-09T00:00:00+00:00,1615334399999,2021-03-09T23:59:59.999000+00:00,55989.67960177,58785.90044697,55501.45717093,58785.90044697,57143.678808950004
1615334400000,2021-03-10T00:00:00+00:00,1615420799999,2021-03-10T23:59:59.999000+00:00,58785.73499242,61635.75776515,56582.51932096,60109.89179192,59109.138543055
1615420800000,2021-03-11T00:00:00+00:00,1615507199999,2021-03-11T23:59:59.999000+00:00,60109.59179192,62918.44438914,58250.85821061,62639.35020379,60584.651299875
1615507200000,2021-03-12T00:00:00+00:00,1615593599999,2021-03-12T23:59:59.999000+00:00,62637.87565833,62911.10389141,59156.43789466,61632.34650682,61033.770893035
1615593600000,2021-03-13T00:00:00+00:00,1615679999999,2021-03-13T23:59:59.999000+00:00,61632.34650682,67956.6426,60207.53042879,67195.40341944,64082.08651439501
1615680000000,2021-03-14T00:00:00+00:00,1615766399999,2021-03-14T23:59:59.999000+00:00,67195.40341944,67684.54842374,64811.1922654,64813.08562247,66247.87034457
1615766400000,2021-03-15T00:00:00+00:00,1615852799999,2021-03-15T23:59:59.999000+00:00,64811.88380429,66649.543,59129.51685328,59568.05882854,62889.52992664
1615852800000,2021-03-16T00:00:00+00:00,1615939199999,2021-03-16T23:59:59.999000+00:00,59544.60428308,60792.87724141,56901.95504596,60782.24407475,58847.416143685
1615939200000,2021-03-17T00:00:00+00:00,1616025599999,2021-03-17T23:59:59.999000+00:00,60783.77498384,63244.24235,57874.76544924,63195.81730429,60559.50389962
1616025600000,2021-03-18T00:00:00+00:00,1616111999999,2021-03-18T23:59:59.999000+00:00,63195.46618561,64605.43739116,61250.10819495,61639.74487803,62927.772793055
1616112000000,2021-03-19T00:00:00+00:00,1616198399999,2021-03-19T23:59:59.999000+00:00,61639.78917399,63961.25912121,60224.20986061,62345.61843409,62092.73449091
1616198400000,2021-03-20T00:00:00+00:00,1616284799999,2021-03-20T23:59:59.999000+00:00,62341.347525,64807.47271768,62110.30706187,62675.18454116,63458.889889775004
1616284800000,2021-03-21T00:00:00+00:00,1616371199999,2021-03-21T23:59:59.999000+00:00,62676.56635934,63087.29534091,59463.6357904,61320.50927929,61275.465565655
1616371200000,2021-03-22T00:00:00+00:00,1616457599999,2021-03-22T23:59:59.999000+00:00,61319.10927929,62564.1572101,57175.20005606,57463.72884874,59869.678633079995
1616457600000,2021-03-23T00:00:00+00:00,1616543999999,2021-03-23T23:59:59.999000+00:00,57459.14651237,59326.39075505,56128.4843697,57870.09135833,57727.437562375
1616544000000,2021-03-24T00:00:00+00:00,1616630399999,2021-03-24T23:59:59.999000+00:00,57867.17863106,61278.65559369,54865.7830053,55320.09251465,58072.219299495
1616630400000,2021-03-25T00:00:00+00:00,1616716799999,2021-03-25T23:59:59.999000+00:00,55318.09251465,56073.60806187,52991.71401212,54133.16841035,54532.661036995
1616716800000,2021-03-26T00:00:00+00:00,1616803199999,2021-03-26T23:59:59.999000+00:00,54131.49568308,58056.71872374,54068.45517828,58033.35368889,56062.58695101
1616803200000,2021-03-27T00:00:00+00:00,1616889599999,2021-03-27T23:59:59.999000+00:00,58033.78010303,59952.42273737,56890.82894343,59263.83551111,58421.6258404
1616889600000,2021-03-28T00:00:00+00:00,1616975999999,2021-03-28T23:59:59.999000+00:00,59245.05551111,60106.60999293,57991.48015707,59066.08183737,59049.045075
1616976000000,2021-03-29T00:00:00+00:00,1617062399999,2021-03-29T23:59:59.999000+00:00,59063.50001919,62664.15804899,58189.93499646,61706.44812727,60427.046522724995
1617062400000,2021-03-30T00:00:00+00:00,1617148799999,2021-03-30T23:59:59.999000+00:00,61706.50812727,64048.87783939,61120.19909497,63241.15175758,62584.53846718
1617148800000,2021-03-31T00:00:00+00:00,1617235199999,2021-03-31T23:59:59.999000+00:00,63241.15175758,64709.24917374,61334.3633596,63493.06107323,63021.80626667
1617235200000,2021-04-01T00:00:00+00:00,1617321599999,2021-04-01T23:59:59.999000+00:00,63493.20055354,64247.94082525,62515.41079343,63448.11132929,63381.67580934
1617321600000,2021-04-02T00:00:00+00:00,1617407999999,2021-04-02T23:59:59.999000+00:00,63446.9696,65740.56549394,63104.10539394,63787.45829444,64422.33544394
1617408000000,2021-04-03T00:00:00+00:00,1617494399999,2021-04-03T23:59:59.999000+00:00,63788.67829444,65028.66043232,61349.19232677,61433.78291566,63188.926379544995
1617494400000,2021-04-04T00:00:00+00:00,1617580799999,2021-04-04T23:59:59.999000+00:00,61424.39564293,62866.65778636,60538.2235298,62762.30482929,61702.44065808
1617580800000,2021-04-05T00:00:00+00:00,1617667199999,2021-04-05T23:59:59.999000+00:00,62764.24664747,64492.80857576,60968.59134697,64492.80857576,62730.699961365
1617667200000,2021-04-06T00:00:00+00:00,1617753599999,2021-04-06T23:59:59.999000+00:00,64499.57384848,65100.82965909,62090.68936364,62683.45517677,63595.759511365
1617753600000,2021-04-07T00:00:00+00:00,1617839999999,2021-04-07T23:59:59.999000+00:00,62685.61044949,63349.38002121,59235.2915697,59787.33965707,61292.335795455
1617840000000,2021-04-08T00:00:00+00:00,1617926399999,2021-04-08T23:59:59.999000+00:00,59787.33965707,62515.09094495,59529.80237626,62515.09094495,61022.446660605
1617926400000,2021-04-09T00:00:00+00:00,1618012799999,2021-04-09T23:59:59.999000+00:00,62509.30730859,63734.04554899,62039.36395758,62593.51516768,62886.704753285
1618012800000,2021-04-10T00:00:00+00:00,1618099199999,2021-04-10T23:59:59.999000+00:00,62596.4924404,67981.28466919,62367.72109444,65474.16099747,65174.502881815
1618099200000,2021-04-11T00:00:00+00:00,1618185599999,2021-04-11T23:59:59.999000+00:00,65477.03372475,66751.76131768,64758.42249568,65661.16112037,65755.09190668
1618185600000,2021-04-12T00:00:00+00:00,1618271999999,2021-04-12T23:59:59.999000+00:00,65661.16112037,67630.62050758,64905.63363586,65335.32217525,66268.12707172
1618272000000,2021-04-13T00:00:00+00:00,1618358399999,2021-04-13T23:59:59.999000+00:00,65335.32217525,70343.5817798,65281.34058131,70092.32990253,67812.46118055501
1618358400000,2021-04-14T00:00:00+00:00,1618444799999,2021-04-14T23:59:59.999000+00:00,70099.87899343,71164.18865556,66356.18259495,68120.37211768,68760.185625255
1618444800000,2021-04-15T00:00:00+00:00,1618531199999,2021-04-15T23:59:59.999000+00:00,68119.13914596,69068.81917576,66839.52728737,68463.60549596,67954.173231565
1618531200000,2021-04-16T00:00:00+00:00,1618617599999,2021-04-16T23:59:59.999000+00:00,68463.60549596,68971.96526465,63908.97520808,65654.33882374,66440.470236365
1618617600000,2021-04-17T00:00:00+00:00,1618703999999,2021-04-17T23:59:59.999000+00:00,65654.28791465,67271.07932374,63191.52790253,63725.66781566,65231.303613135
1618704000000,2021-04-18T00:00:00+00:00,1618790399999,2021-04-18T23:59:59.999000+00:00,63723.66046717,64082.35966364,49207.17267652,58559.09360505,56644.76617008
1618790400000,2021-04-19T00:00:00+00:00,1618876799999,2021-04-19T23:59:59.999000+00:00,58559.23724141,60240.71112727,56885.22981313,58365.26793586,58562.9704702
1618876800000,2021-04-20T00:00:00+00:00,1618963199999,2021-04-20T23:59:59.999000+00:00,58366.60975404,59669.48783182,55834.73645152,59019.43820101,57752.112141670004
1618963200000,2021-04-21T00:00:00+00:00,1619049599999,2021-04-21T23:59:59.999000+00:00,59019.43820101,59378.36098434,56110.91905253,56369.56293333,57744.640018435
1619049600000,2021-04-22T00:00:00+00:00,1619135999999,2021-04-22T23:59:59.999000+00:00,56369.56293333,58596.79127273,52477.59404192,53698.77274293,55537.192657324995
1619136000000,2021-04-23T00:00:00+00:00,1619222399999,2021-04-23T23:59:59.999000+00:00,53698.77274293,54169.94843333,49433.06565758,52917.44807323,51801.507045455
1619222400000,2021-04-24T00:00:00+00:00,1619308799999,2021-04-24T23:59:59.999000+00:00,52917.44807323,52957.22864848,50364.73048788,51763.77456313,51660.97956818
1619308800000,2021-04-25T00:00:00+00:00,1619395199999,2021-04-25T23:59:59.999000+00:00,51753.65001768,52474.30984242,48591.26790404,50912.88243636,50532.788873230005
1619395200000,2021-04-26T00:00:00+00:00,1619481599999,2021-04-26T23:59:59.999000+00:00,50912.90061818,56402.5464298,50621.11758485,56223.04932374,53511.832007325
1619481600000,2021-04-27T00:00:00+00:00,1619567999999,2021-04-27T23:59:59.999000+00:00,56223.04932374,57620.38140101,55307.24299091,57168.43686717,56463.81219596
1619568000000,2021-04-28T00:00:00+00:00,1619654399999,2021-04-28T23:59:59.999000+00:00,57168.43868535,58596.73435202,55807.36602172,56961.58130505,57202.05018687
1619654400000,2021-04-29T00:00:00+00:00,1619740799999,2021-04-29T23:59:59.999000+00:00,56974.74312323,57330.3288096,54111.79650455,55482.8949399,55721.062657075
1619740800000,2021-04-30T00:00:00+00:00,1619827199999,2021-04-30T23:59:59.999000+00:00,55482.20598535,60354.3826303,54975.16962929,60093.17285859,57664.776129795006
1619827200000,2021-05-01T00:00:00+00:00,1619913599999,2021-05-01T23:59:59.999000+00:00,60093.1710404,60793.67578434,59456.32962323,60245.92945354,60125.002703784994
1619913600000,2021-05-02T00:00:00+00:00,1619999999999,2021-05-02T23:59:59.999000+00:00,60245.92945354,60361.76645404,58075.45495455,58704.69798586,59218.610704295
1620000000000,2021-05-03T00:00:00+00:00,1620086399999,2021-05-03T23:59:59.999000+00:00,58705.14707677,61528.64550606,58389.05019848,59147.85256616,59958.84785227
1620086400000,2021-05-04T00:00:00+00:00,1620172799999,2021-05-04T23:59:59.999000+00:00,59152.81074798,59180.81202525,54611.50607778,54709.76298434,56896.159051515
1620172800000,2021-05-05T00:00:00+00:00,1620259199999,2021-05-05T23:59:59.999000+00:00,54708.61934798,60037.6349601,54438.27742626,59866.91328687,57237.95619318
1620259200000,2021-05-06T00:00:00+00:00,1620345599999,2021-05-06T23:59:59.999000+00:00,59866.91510505,60787.12018485,57182.88550606,58456.28372879,58985.002845455005
1620345600000,2021-05-07T00:00:00+00:00,1620431999999,2021-05-07T23:59:59.999000+00:00,58456.28372879,61024.76502424,57047.23371515,59222.9081601,59035.999369695
1620432000000,2021-05-08T00:00:00+00:00,1620518399999,2021-05-08T23:59:59.999000+00:00,59222.9081601,61973.90161667,58840.98964798,61380.64256919,60407.445632325005
1620518400000,2021-05-09T00:00:00+00:00,1620604799999,2021-05-09T23:59:59.999000+00:00,61378.49711465,61771.02749848,58139.55287626,60483.87749848,59955.29018737
1620604800000,2021-05-10T00:00:00+00:00,1620691199999,2021-05-10T23:59:59.999000+00:00,60495.31386212,62141.04968838,55513.4418798,57607.14987172,58827.24578409
1620691200000,2021-05-11T00:00:00+00:00,1620777599999,2021-05-11T23:59:59.999000+00:00,57599.08441717,58861.81949596,56203.42644293,58698.87105303,57532.622969445
1620777600000,2021-05-12T00:00:00+00:00,1620863999999,2021-05-12T23:59:59.999000+00:00,58697.54196212,60219.98896465,50210.72153434,50938.29838081,55215.355249495
1620864000000,2021-05-13T00:00:00+00:00,1620950399999,2021-05-13T23:59:59.999000+00:00,50938.29838081,52628.19589747,47771.52722091,51094.44123384,50199.86155919
1620950400000,2021-05-14T00:00:00+00:00,1621036799999,2021-05-14T23:59:59.999000+00:00,51085.97577929,52833.35854495,50162.84951111,51121.85472879,51498.10402803
1621036800000,2021-05-15T00:00:00+00:00,1621123199999,2021-05-15T23:59:59.999000+00:00,51121.85472879,51946.37767626,47549.38855303,47710.0424101,49747.883114645
1621123200000,2021-05-16T00:00:00+00:00,1621209599999,2021-05-16T23:59:59.999000+00:00,47720.97037172,50886.59869798,44567.40564192,47261.30223737,47727.00216995
1621209600000,2021-05-17T00:00:00+00:00,1621295999999,2021-05-17T23:59:59.999000+00:00,47261.30223737,47440.05120404,42776.54623434,44185.72926313,45108.29871919
1621296000000,2021-05-18T00:00:00+00:00,1621382399999,2021-05-18T23:59:59.999000+00:00,44204.13471768,46491.0948899,42775.54080758,43402.96222121,44633.31784874
1621382400000,2021-05-19T00:00:00+00:00,1621468799999,2021-05-19T23:59:59.999000+00:00,43388.03676667,44098.85422626,29352.55533158,37066.16095101,36725.70477892
1621468800000,2021-05-20T00:00:00+00:00,1621555199999,2021-05-20T23:59:59.999000+00:00,37051.32458737,42855.98577576,35284.24486162,40856.73764646,39070.11531869
1621555200000,2021-05-21T00:00:00+00:00,1621641599999,2021-05-21T23:59:59.999000+00:00,40877.36128283,42543.03892828,33609.91564091,37415.8572298,38076.47728459501
1621641600000,2021-05-22T00:00:00+00:00,1621727999999,2021-05-22T23:59:59.999000+00:00,37412.85177525,39071.60448131,35316.99336162,37633.74304495,37194.298921465
1621728000000,2021-05-23T00:00:00+00:00,1621814399999,2021-05-23T23:59:59.999000+00:00,37638.72849949,38476.76279596,31096.22625303,34690.68332475,34786.494524495
1621814400000,2021-05-24T00:00:00+00:00,1621900799999,2021-05-24T23:59:59.999000+00:00,34700.45605202,40083.01465606,34511.33155556,38950.41225909,37297.17310581
1621900800000,2021-05-25T00:00:00+00:00,1621987199999,2021-05-25T23:59:59.999000+00:00,38961.65589545,39978.04923283,36659.70776414,38583.90422929,38318.878498485006
1621987200000,2021-05-26T00:00:00+00:00,1622073599999,2021-05-26T23:59:59.999000+00:00,38572.10604747,41106.60265505,38035.45043283,39480.80480707,39571.02654394
1622073600000,2021-05-27T00:00:00+00:00,1622159999999,2021-05-27T23:59:59.999000+00:00,39480.80480707,40645.87018939,37322.9460904,38669.40026061,38984.408139895
1622160000000,2021-05-28T00:00:00+00:00,1622246399999,2021-05-28T23:59:59.999000+00:00,38669.40026061,39029.26033131,34824.43309798,35784.46446212,36926.846714645
1622246400000,2021-05-29T00:00:00+00:00,1622332799999,2021-05-29T23:59:59.999000+00:00,35784.46446212,37514.29187727,33636.76819798,34627.60092626,35575.530037625
1622332800000,2021-05-30T00:00:00+00:00,1622419199999,2021-05-30T23:59:59.999000+00:00,34635.36819899,36584.3191197,33386.41625556,35694.02104394,34985.36768763
1622419200000,2021-05-31T00:00:00+00:00,1622505599999,2021-05-31T23:59:59.999000+00:00,35687.65195303,37623.32701768,34160.69026364,37411.34481818,35892.00864066
1622505600000,2021-06-01T00:00:00+00:00,1622591999999,2021-06-01T23:59:59.999000+00:00,37412.70118182,38050.94652929,35820.81707121,36772.39918586,36935.881800250005
1622592000000,2021-06-02T00:00:00+00:00,1622678399999,2021-06-02T23:59:59.999000+00:00,36773.22282222,38395.30172525,35998.84526616,37700.17796616,37197.073495705
1622678400000,2021-06-03T00:00:00+00:00,1622764799999,2021-06-03T23:59:59.999000+00:00,37700.17796616,39613.05301869,37313.85590606,39366.19561162,38463.454462375
1622764800000,2021-06-04T00:00:00+00:00,1622851199999,2021-06-04T23:59:59.999000+00:00,39366.52833889,39410.81223889,35646.34210303,36951.19330758,37528.57717096
1622851200000,2021-06-05T00:00:00+00:00,1622937599999,2021-06-05T23:59:59.999000+00:00,36949.55512576,38031.53969848,34872.53891667,35563.48967727,36452.039307575
1622937600000,2021-06-06T00:00:00+00:00,1623023999999,2021-06-06T23:59:59.999000+00:00,35563.48967727,36538.18045101,35289.85940455,35855.31438333,35914.01992778
1623024000000,2021-06-07T00:00:00+00:00,1623110399999,2021-06-07T23:59:59.999000+00:00,35855.31438333,36850.57229646,33339.10475202,33578.64137172,35094.838524239996
1623110400000,2021-06-08T00:00:00+00:00,1623196799999,2021-06-08T23:59:59.999000+00:00,33576.82391717,34051.6906303,31023.48196667,33375.03984495,32537.586298485
1623196800000,2021-06-09T00:00:00+00:00,1623283199999,2021-06-09T23:59:59.999000+00:00,33372.28348131,37550.68425202,32408.72507222,37444.7511899,34979.70466212
1623283200000,2021-06-10T00:00:00+00:00,1623369599999,2021-06-10T23:59:59.999000+00:00,37443.63300808,38472.32929949,35872.99954141,36741.74855303,37172.66442045
1623369600000,2021-06-11T00:00:00+00:00,1623455999999,2021-06-11T23:59:59.999000+00:00,36741.76650303,37700.92913384,36016.33415455,37398.79906667,36858.631644195004
1623456000000,2021-06-12T00:00:00+00:00,1623542399999,2021-06-12T23:59:59.999000+00:00,37398.79906667,37497.21552576,34643.64989747,35546.1963904,36070.432711615
1623542400000,2021-06-13T00:00:00+00:00,1623628799999,2021-06-13T23:59:59.999000+00:00,35545.8563904,39413.99900152,34784.93855556,39114.42739444,37099.46877854
1623628800000,2021-06-14T00:00:00+00:00,1623715199999,2021-06-14T23:59:59.999000+00:00,39114.42739444,41090.00614343,38852.80314646,40567.73984596,39971.404644944996
